_id,date,gender,race,agebook,agecurr
38779,2018-01-17,M,B,31,31
38780,2018-01-17,M,B,22,22
38781,2018-01-17,M,B,25,25
38782,2018-01-17,M,B,20,20
38783,2018-01-17,M,W,52,52
38784,2018-01-17,M,B,49,49
38785,2018-01-17,M,B,26,26
38786,2018-01-17,M,W,34,34
38787,2018-01-17,M,B,16,17
38788,2018-01-17,M,B,16,17
38789,2018-01-17,M,B,15,16
38790,2018-01-17,M,B,15,16
38791,2018-01-17,M,B,17,17
38792,2018-01-17,M,W,16,16
38793,2018-01-17,M,B,17,17
38794,2018-01-17,M,W,17,17
38795,2018-01-17,M,B,15,16
38796,2018-01-17,M,B,16,16
38797,2018-01-17,M,B,17,17
38798,2018-01-17,M,B,17,17
38799,2018-01-17,M,B,17,17
38800,2018-01-17,M,W,17,17
38801,2018-01-17,M,B,17,17
38802,2018-01-17,M,W,45,47
38803,2018-01-17,M,W,25,26
38804,2018-01-17,M,B,64,65
38805,2018-01-17,M,B,27,28
38806,2018-01-17,M,B,23,24
38807,2018-01-17,M,B,22,23
38808,2018-01-17,M,W,42,43
38809,2018-01-17,M,B,22,23
38810,2018-01-17,M,W,23,23
38811,2018-01-17,M,B,19,20
38812,2018-01-17,M,W,36,37
38813,2018-01-17,M,B,18,19
38814,2018-01-17,M,B,28,29
38815,2018-01-17,M,B,55,56
38816,2018-01-17,M,W,22,22
38817,2018-01-17,M,B,20,20
38818,2018-01-17,M,B,41,42
38819,2018-01-17,M,B,39,40
38820,2018-01-17,M,B,27,28
38821,2018-01-17,M,B,48,49
38822,2018-01-17,M,W,23,23
38823,2018-01-17,M,B,31,31
38824,2018-01-17,M,W,23,24
38825,2018-01-17,M,W,35,35
38826,2018-01-17,M,W,33,33
38827,2018-01-17,M,B,23,24
38828,2018-01-17,M,B,26,26
38829,2018-01-17,M,B,29,30
38830,2018-01-17,M,B,24,24
38831,2018-01-17,M,B,28,29
38832,2018-01-17,M,B,39,39
38833,2018-01-17,M,B,31,32
38834,2018-01-17,M,B,25,25
38835,2018-01-17,M,B,48,49
38836,2018-01-17,M,W,33,34
38837,2018-01-17,M,W,26,26
38838,2018-01-17,M,B,31,32
38839,2018-01-17,M,B,47,47
38840,2018-01-17,M,U,25,25
38841,2018-01-17,M,B,58,59
38842,2018-01-17,M,B,60,60
38843,2018-01-17,M,W,26,26
38844,2018-01-17,M,W,50,50
38845,2018-01-17,M,B,50,51
38846,2018-01-17,M,U,29,29
38847,2018-01-17,M,W,57,57
38848,2018-01-17,M,B,20,20
38849,2018-01-17,M,W,48,48
38850,2018-01-17,M,W,18,18
38851,2018-01-17,M,B,32,33
38852,2018-01-17,M,B,60,60
38853,2018-01-17,M,,27,27
38854,2018-01-17,M,B,28,28
38855,2018-01-17,M,B,25,25
38856,2018-01-17,M,B,45,46
38857,2018-01-17,M,B,28,28
38858,2018-01-17,M,B,19,19
38859,2018-01-17,M,W,35,35
38860,2018-01-17,M,B,57,57
38861,2018-01-17,M,W,50,51
38862,2018-01-17,M,W,22,22
38863,2018-01-17,M,B,26,26
38864,2018-01-17,M,W,18,19
38865,2018-01-17,M,B,35,36
38866,2018-01-17,M,B,66,66
38867,2018-01-17,M,B,32,32
38868,2018-01-17,M,B,29,29
38869,2018-01-17,M,W,36,36
38870,2018-01-17,M,B,47,47
38871,2018-01-17,M,B,64,64
38872,2018-01-17,M,W,27,27
38873,2018-01-17,M,B,20,20
38874,2018-01-17,M,B,20,20
38875,2018-01-17,M,W,30,30
38876,2018-01-17,M,B,47,47
38877,2018-01-17,M,W,46,46
38878,2018-01-17,M,B,18,18
38879,2018-01-17,M,H,25,25
38880,2018-01-17,M,W,52,52
38881,2018-01-17,M,H,26,26
38882,2018-01-17,M,W,41,41
38883,2018-01-17,M,B,32,32
38884,2018-01-17,M,W,42,42
38885,2018-01-17,M,B,33,33
38886,2018-01-17,M,B,22,22
38887,2018-01-17,M,W,34,34
38888,2018-01-17,M,W,36,36
38889,2018-01-17,M,W,25,25
38890,2018-01-17,M,W,45,45
38891,2018-01-17,M,x,25,25
38892,2018-01-17,M,W,33,33
38893,2018-01-17,M,W,33,33
38894,2018-01-17,M,B,35,35
38895,2018-01-17,M,B,29,29
38896,2018-01-17,M,W,23,23
38897,2018-01-17,M,W,28,28
38898,2018-01-17,M,W,35,35
38899,2018-01-17,M,B,27,30
38900,2018-01-17,M,W,25,26
38901,2018-01-17,M,W,29,30
38902,2018-01-17,M,B,19,20
38903,2018-01-17,M,B,26,27
38904,2018-01-17,M,B,43,44
38905,2018-01-17,M,B,35,36
38906,2018-01-17,M,W,27,28
38907,2018-01-17,M,W,62,63
38908,2018-01-17,M,B,23,23
38909,2018-01-17,M,B,31,31
38910,2018-01-17,M,B,28,29
38911,2018-01-17,M,B,23,24
38912,2018-01-17,M,B,18,19
38913,2018-01-17,M,W,25,25
38914,2018-01-17,M,W,41,42
38915,2018-01-17,M,B,35,36
38916,2018-01-17,M,B,24,25
38917,2018-01-17,M,B,27,27
38918,2018-01-17,M,B,21,22
38919,2018-01-17,M,W,44,44
38920,2018-01-17,M,x,29,29
38921,2018-01-17,M,B,57,57
38922,2018-01-17,M,B,41,42
38923,2018-01-17,M,W,18,19
38924,2018-01-17,M,B,23,23
38925,2018-01-17,M,W,40,41
38926,2018-01-17,M,W,25,25
38927,2018-01-17,M,B,26,26
38928,2018-01-17,M,H,38,39
38929,2018-01-17,M,W,33,33
38930,2018-01-17,M,B,33,34
38931,2018-01-17,M,B,29,30
38932,2018-01-17,M,B,53,54
38933,2018-01-17,M,W,21,22
38934,2018-01-17,M,B,59,59
38935,2018-01-17,M,W,49,49
38936,2018-01-17,M,B,21,21
38937,2018-01-17,M,W,25,25
38938,2018-01-17,M,W,40,40
38939,2018-01-17,M,W,34,34
38940,2018-01-17,M,W,20,21
38941,2018-01-17,M,W,38,38
38942,2018-01-17,M,B,34,34
38943,2018-01-17,M,W,28,28
38944,2018-01-17,M,W,31,31
38945,2018-01-17,M,H,40,40
38946,2018-01-17,M,W,61,62
38947,2018-01-17,M,x,22,22
38948,2018-01-17,M,U,28,29
38949,2018-01-17,M,B,28,29
38950,2018-01-17,M,B,28,28
38951,2018-01-17,M,B,41,42
38952,2018-01-17,M,B,54,54
38953,2018-01-17,M,W,49,50
38954,2018-01-17,M,W,28,28
38955,2018-01-17,M,B,24,24
38956,2018-01-17,M,W,42,42
38957,2018-01-17,M,B,33,34
38958,2018-01-17,M,B,27,27
38959,2018-01-17,M,B,41,41
38960,2018-01-17,M,W,46,46
38961,2018-01-17,M,B,20,20
38962,2018-01-17,M,W,19,19
38963,2018-01-17,M,B,57,57
38964,2018-01-17,M,W,25,25
38965,2018-01-17,M,W,25,25
38966,2018-01-17,M,B,29,29
38967,2018-01-17,M,W,29,29
38968,2018-01-17,M,W,52,53
38969,2018-01-17,M,W,23,23
38970,2018-01-17,M,B,41,41
38971,2018-01-17,M,W,32,32
38972,2018-01-17,M,B,20,21
38973,2018-01-17,M,W,38,38
38974,2018-01-17,M,B,28,28
38975,2018-01-17,M,B,42,42
38976,2018-01-17,M,W,50,50
38977,2018-01-17,M,W,31,31
38978,2018-01-17,M,B,18,18
38979,2018-01-17,M,W,63,63
38980,2018-01-17,M,B,48,48
38981,2018-01-17,M,B,27,27
38982,2018-01-17,M,W,33,33
38983,2018-01-17,M,W,34,34
38984,2018-01-17,M,W,26,26
38985,2018-01-17,M,W,28,28
38986,2018-01-17,M,B,30,30
38987,2018-01-17,M,B,19,19
38988,2018-01-17,M,W,30,30
38989,2018-01-17,M,W,24,24
38990,2018-01-17,M,W,46,46
38991,2018-01-17,M,B,56,56
38992,2018-01-17,M,W,50,50
38993,2018-01-17,M,W,39,39
38994,2018-01-17,M,W,23,23
38995,2018-01-17,M,B,22,34
38996,2018-01-17,M,B,40,42
38997,2018-01-17,M,B,32,34
38998,2018-01-17,M,B,23,24
38999,2018-01-17,M,B,32,33
39000,2018-01-17,M,B,17,18
39001,2018-01-17,M,B,22,23
39002,2018-01-17,M,B,49,50
39003,2018-01-17,M,B,41,42
39004,2018-01-17,M,B,26,27
39005,2018-01-17,M,W,40,40
39006,2018-01-17,M,B,19,20
39007,2018-01-17,M,W,36,36
39008,2018-01-17,M,B,21,22
39009,2018-01-17,M,B,46,47
39010,2018-01-17,M,B,22,22
39011,2018-01-17,M,W,30,30
39012,2018-01-17,M,B,43,44
39013,2018-01-17,M,W,35,36
39014,2018-01-17,M,W,27,28
39015,2018-01-17,M,W,29,29
39016,2018-01-17,M,B,22,23
39017,2018-01-17,M,B,51,52
39018,2018-01-17,M,W,56,57
39019,2018-01-17,M,B,24,25
39020,2018-01-17,M,B,21,21
39021,2018-01-17,M,B,49,49
39022,2018-01-17,M,B,21,22
39023,2018-01-17,M,W,43,44
39024,2018-01-17,M,W,37,37
39025,2018-01-17,M,B,19,19
39026,2018-01-17,M,W,17,18
39027,2018-01-17,M,W,26,26
39028,2018-01-17,M,B,58,58
39029,2018-01-17,M,B,28,28
39030,2018-01-17,M,W,58,58
39031,2018-01-17,M,W,37,37
39032,2018-01-17,M,W,19,19
39033,2018-01-17,M,W,19,19
39034,2018-01-17,M,B,26,27
39035,2018-01-17,M,W,54,55
39036,2018-01-17,M,W,28,28
39037,2018-01-17,M,B,36,36
39038,2018-01-17,M,W,41,41
39039,2018-01-17,M,x,34,35
39040,2018-01-17,M,B,49,49
39041,2018-01-17,M,B,51,51
39042,2018-01-17,M,B,28,28
39043,2018-01-17,M,B,23,23
39044,2018-01-17,M,W,63,63
39045,2018-01-17,M,B,24,24
39046,2018-01-17,M,B,36,36
39047,2018-01-17,M,W,45,45
39048,2018-01-17,M,W,53,53
39049,2018-01-17,M,B,29,29
39050,2018-01-17,M,B,49,49
39051,2018-01-17,M,B,21,21
39052,2018-01-17,M,B,26,26
39053,2018-01-17,M,B,33,33
39054,2018-01-17,M,W,36,36
39055,2018-01-17,M,B,46,47
39056,2018-01-17,M,W,25,25
39057,2018-01-17,M,B,24,26
39058,2018-01-17,M,W,27,29
39059,2018-01-17,M,W,37,38
39060,2018-01-17,M,B,29,30
39061,2018-01-17,M,W,39,40
39062,2018-01-17,M,B,27,29
39063,2018-01-17,M,W,35,36
39064,2018-01-17,M,W,42,43
39065,2018-01-17,M,B,43,44
39066,2018-01-17,M,W,27,28
39067,2018-01-17,M,W,39,40
39068,2018-01-17,M,W,20,21
39069,2018-01-17,M,B,19,20
39070,2018-01-17,M,W,25,25
39071,2018-01-17,M,B,48,48
39072,2018-01-17,M,B,36,36
39073,2018-01-17,M,W,30,31
39074,2018-01-17,M,B,26,26
39075,2018-01-17,M,B,29,30
39076,2018-01-17,M,B,69,70
39077,2018-01-17,M,B,20,20
39078,2018-01-17,M,B,20,20
39079,2018-01-17,M,B,33,33
39080,2018-01-17,M,B,18,18
39081,2018-01-17,M,B,29,29
39082,2018-01-17,M,W,34,34
39083,2018-01-17,M,B,26,26
39084,2018-01-17,M,B,31,31
39085,2018-01-17,M,W,61,61
39086,2018-01-17,M,B,21,21
39087,2018-01-17,M,B,24,24
39088,2018-01-17,M,W,25,25
39089,2018-01-17,M,W,41,41
39090,2018-01-17,M,W,51,51
39091,2018-01-17,M,B,40,40
39092,2018-01-17,M,B,38,38
39093,2018-01-17,M,B,41,41
39094,2018-01-17,M,W,37,37
39095,2018-01-17,M,B,28,28
39096,2018-01-17,M,W,22,22
39097,2018-01-17,M,B,63,64
39098,2018-01-17,M,B,19,20
39099,2018-01-17,M,B,52,52
39100,2018-01-17,M,W,36,36
39101,2018-01-17,M,B,22,22
39102,2018-01-17,M,B,46,46
39103,2018-01-17,M,B,22,22
39104,2018-01-17,M,W,57,58
39105,2018-01-17,M,W,40,41
39106,2018-01-17,M,W,28,29
39107,2018-01-17,M,B,45,46
39108,2018-01-17,M,B,54,54
39109,2018-01-17,M,B,32,33
39110,2018-01-17,M,W,51,51
39111,2018-01-17,M,W,37,37
39112,2018-01-17,M,W,38,38
39113,2018-01-17,M,W,31,32
39114,2018-01-17,M,W,29,29
39115,2018-01-17,M,B,29,29
39116,2018-01-17,M,B,34,35
39117,2018-01-17,M,W,34,35
39118,2018-01-17,M,B,36,36
39119,2018-01-17,M,W,31,31
39120,2018-01-17,M,B,20,20
39121,2018-01-17,M,B,28,28
39122,2018-01-17,M,W,21,21
39123,2018-01-17,M,W,36,36
39124,2018-01-17,M,B,18,18
39125,2018-01-17,M,B,35,35
39126,2018-01-17,M,B,39,39
39127,2018-01-17,M,B,28,28
39128,2018-01-17,M,B,26,26
39129,2018-01-17,M,B,64,64
39130,2018-01-17,M,B,31,31
39131,2018-01-17,M,W,29,29
39132,2018-01-17,M,W,40,40
39133,2018-01-17,M,W,64,64
39134,2018-01-17,M,B,22,22
39135,2018-01-17,M,B,20,20
39136,2018-01-17,M,B,59,59
39137,2018-01-17,M,W,57,57
39138,2018-01-17,M,W,37,37
39139,2018-01-17,M,W,23,23
39140,2018-01-17,M,B,57,57
39141,2018-01-17,M,B,30,30
39142,2018-01-17,M,W,35,35
39143,2018-01-17,M,W,30,30
39144,2018-01-17,M,W,25,25
39145,2018-01-17,M,W,39,39
39146,2018-01-17,M,W,26,26
39147,2018-01-17,M,B,21,21
39148,2018-01-17,M,B,19,19
39149,2018-01-17,M,W,28,28
39150,2018-01-17,M,W,55,55
39151,2018-01-17,M,B,19,19
39152,2018-01-17,M,B,25,25
39153,2018-01-17,M,W,31,31
39154,2018-01-17,M,W,59,66
39155,2018-01-17,M,B,40,41
39156,2018-01-17,M,B,24,25
39157,2018-01-17,M,B,32,33
39158,2018-01-17,M,B,52,53
39159,2018-01-17,M,B,62,63
39160,2018-01-17,M,W,30,31
39161,2018-01-17,M,W,47,48
39162,2018-01-17,M,B,23,23
39163,2018-01-17,M,W,36,37
39164,2018-01-17,M,W,24,24
39165,2018-01-17,M,W,39,39
39166,2018-01-17,M,W,31,32
39167,2018-01-17,M,W,38,38
39168,2018-01-17,M,x,25,25
39169,2018-01-17,M,B,19,20
39170,2018-01-17,M,B,20,21
39171,2018-01-17,M,B,30,31
39172,2018-01-17,M,W,37,38
39173,2018-01-17,M,B,18,19
39174,2018-01-17,M,W,32,33
39175,2018-01-17,M,W,24,24
39176,2018-01-17,M,B,46,47
39177,2018-01-17,M,B,31,32
39178,2018-01-17,M,B,37,38
39179,2018-01-17,M,B,19,19
39180,2018-01-17,M,B,28,28
39181,2018-01-17,M,B,20,21
39182,2018-01-17,M,W,42,43
39183,2018-01-17,M,B,27,28
39184,2018-01-17,M,W,30,30
39185,2018-01-17,M,B,19,20
39186,2018-01-17,M,B,45,45
39187,2018-01-17,M,W,30,30
39188,2018-01-17,M,B,32,33
39189,2018-01-17,M,x,26,27
39190,2018-01-17,M,B,57,58
39191,2018-01-17,M,B,20,20
39192,2018-01-17,M,B,19,19
39193,2018-01-17,M,W,55,55
39194,2018-01-17,M,B,26,26
39195,2018-01-17,M,B,24,24
39196,2018-01-17,M,W,40,40
39197,2018-01-17,M,B,20,20
39198,2018-01-17,M,W,57,57
39199,2018-01-17,M,B,36,36
39200,2018-01-17,M,B,19,19
39201,2018-01-17,M,B,30,30
39202,2018-01-17,M,W,31,31
39203,2018-01-17,M,B,63,63
39204,2018-01-17,M,B,25,26
39205,2018-01-17,M,B,28,29
39206,2018-01-17,M,W,45,45
39207,2018-01-17,M,B,25,25
39208,2018-01-17,M,B,56,56
39209,2018-01-17,M,B,30,30
39210,2018-01-17,M,B,24,24
39211,2018-01-17,M,W,43,43
39212,2018-01-17,M,W,42,42
39213,2018-01-17,M,B,30,31
39214,2018-01-17,M,W,38,38
39215,2018-01-17,M,W,34,34
39216,2018-01-17,M,W,44,44
39217,2018-01-17,M,B,52,52
39218,2018-01-17,M,B,56,56
39219,2018-01-17,M,W,29,29
39220,2018-01-17,M,B,36,36
39221,2018-01-17,M,W,37,37
39222,2018-01-17,M,W,43,43
39223,2018-01-17,M,B,27,27
39224,2018-01-17,M,W,33,33
39225,2018-01-17,M,W,31,31
39226,2018-01-17,M,W,37,37
39227,2018-01-17,M,B,26,26
39228,2018-01-17,M,W,41,41
39229,2018-01-17,M,H,35,35
39230,2018-01-17,M,B,25,25
39231,2018-01-17,M,B,27,27
39232,2018-01-17,M,B,26,26
39233,2018-01-17,M,W,58,58
39234,2018-01-17,M,W,32,32
39235,2018-01-17,M,B,40,40
39236,2018-01-17,M,W,46,46
39237,2018-01-17,M,W,36,36
39238,2018-01-17,M,B,37,37
39239,2018-01-17,M,B,47,47
39240,2018-01-17,M,W,42,43
39241,2018-01-17,M,W,50,50
39242,2018-01-17,M,B,20,20
39243,2018-01-17,M,W,57,57
39244,2018-01-17,M,B,20,20
39245,2018-01-17,M,W,38,38
39246,2018-01-17,M,B,26,26
39247,2018-01-17,M,W,43,43
39248,2018-01-17,M,W,33,33
39249,2018-01-17,M,B,30,33
39250,2018-01-17,M,B,26,29
39251,2018-01-17,M,B,31,33
39252,2018-01-17,M,B,32,34
39253,2018-01-17,M,B,22,24
39254,2018-01-17,M,B,19,21
39255,2018-01-17,M,B,28,29
39256,2018-01-17,M,B,40,41
39257,2018-01-17,M,B,19,20
39258,2018-01-17,M,B,57,58
39259,2018-01-17,M,B,23,24
39260,2018-01-17,M,B,54,55
39261,2018-01-17,M,B,50,50
39262,2018-01-17,M,W,40,41
39263,2018-01-17,M,W,26,27
39264,2018-01-17,M,B,55,56
39265,2018-01-17,M,B,41,42
39266,2018-01-17,M,B,36,36
39267,2018-01-17,M,B,21,22
39268,2018-01-17,M,W,33,34
39269,2018-01-17,M,B,56,57
39270,2018-01-17,M,W,31,32
39271,2018-01-17,M,B,36,37
39272,2018-01-17,M,B,56,57
39273,2018-01-17,M,W,35,35
39274,2018-01-17,M,B,31,31
39275,2018-01-17,M,B,33,33
39276,2018-01-17,M,B,20,20
39277,2018-01-17,M,B,46,46
39278,2018-01-17,M,A,31,31
39279,2018-01-17,M,W,34,34
39280,2018-01-17,M,W,38,38
39281,2018-01-17,M,W,50,51
39282,2018-01-17,M,B,38,39
39283,2018-01-17,M,W,33,33
39284,2018-01-17,M,B,19,19
39285,2018-01-17,M,B,20,21
39286,2018-01-17,M,B,24,25
39287,2018-01-17,M,W,48,48
39288,2018-01-17,M,B,20,20
39289,2018-01-17,M,B,34,34
39290,2018-01-17,M,B,22,23
39291,2018-01-17,M,B,30,30
39292,2018-01-17,M,B,51,52
39293,2018-01-17,M,W,32,33
39294,2018-01-17,M,W,36,37
39295,2018-01-17,M,B,40,41
39296,2018-01-17,M,W,33,33
39297,2018-01-17,M,W,52,53
39298,2018-01-17,M,W,42,42
39299,2018-01-17,M,B,55,55
39300,2018-01-17,M,W,36,36
39301,2018-01-17,M,W,29,29
39302,2018-01-17,M,B,30,30
39303,2018-01-17,M,B,25,26
39304,2018-01-17,M,W,29,30
39305,2018-01-17,M,B,36,36
39306,2018-01-17,M,B,64,64
39307,2018-01-17,M,W,35,35
39308,2018-01-17,M,B,34,34
39309,2018-01-17,M,B,31,32
39310,2018-01-17,M,B,40,41
39311,2018-01-17,M,B,31,31
39312,2018-01-17,M,W,30,30
39313,2018-01-17,M,B,38,39
39314,2018-01-17,M,B,44,44
39315,2018-01-17,M,B,44,45
39316,2018-01-17,M,W,28,28
39317,2018-01-17,M,B,52,53
39318,2018-01-17,M,B,33,33
39319,2018-01-17,M,W,41,41
39320,2018-01-17,M,B,32,32
39321,2018-01-17,M,B,31,32
39322,2018-01-17,M,B,60,60
39323,2018-01-17,M,B,44,44
39324,2018-01-17,M,B,28,28
39325,2018-01-17,M,B,19,19
39326,2018-01-17,M,W,27,27
39327,2018-01-17,M,B,41,41
39328,2018-01-17,M,W,25,25
39329,2018-01-17,M,B,40,40
39330,2018-01-17,M,B,27,27
39331,2018-01-17,M,W,50,50
39332,2018-01-17,M,B,27,27
39333,2018-01-17,M,B,53,53
39334,2018-01-17,M,B,25,25
39335,2018-01-17,M,B,57,57
39336,2018-01-17,M,B,20,20
39337,2018-01-17,M,W,21,21
39338,2018-01-17,M,B,53,53
39339,2018-01-17,M,B,20,20
39340,2018-01-17,M,B,46,46
39341,2018-01-17,M,B,41,41
39342,2018-01-17,M,W,35,35
39343,2018-01-17,M,B,47,47
39344,2018-01-17,M,B,49,49
39345,2018-01-17,M,B,34,34
39346,2018-01-17,M,B,22,24
39347,2018-01-17,M,B,18,20
39348,2018-01-17,M,B,36,38
39349,2018-01-17,M,W,38,39
39350,2018-01-17,M,B,44,45
39351,2018-01-17,M,B,29,30
39352,2018-01-17,M,W,29,30
39353,2018-01-17,M,B,30,31
39354,2018-01-17,M,B,31,32
39355,2018-01-17,M,B,28,29
39356,2018-01-17,M,B,37,38
39357,2018-01-17,M,B,19,20
39358,2018-01-17,M,B,32,33
39359,2018-01-17,M,W,33,34
39360,2018-01-17,M,B,32,33
39361,2018-01-17,M,B,46,47
39362,2018-01-17,M,B,32,32
39363,2018-01-17,M,B,36,37
39364,2018-01-17,M,B,37,38
39365,2018-01-17,M,B,36,37
39366,2018-01-17,M,B,33,34
39367,2018-01-17,M,B,34,35
39368,2018-01-17,M,W,28,28
39369,2018-01-17,M,B,25,26
39370,2018-01-17,M,B,24,24
39371,2018-01-17,M,W,47,47
39372,2018-01-17,M,B,34,35
39373,2018-01-17,M,B,27,27
39374,2018-01-17,M,B,35,36
39375,2018-01-17,M,B,25,26
39376,2018-01-17,M,W,33,34
39377,2018-01-17,M,W,27,28
39378,2018-01-17,M,B,18,19
39379,2018-01-17,M,W,38,38
39380,2018-01-17,M,B,36,36
39381,2018-01-17,M,B,49,50
39382,2018-01-17,M,B,23,23
39383,2018-01-17,M,B,35,35
39384,2018-01-17,M,W,62,62
39385,2018-01-17,M,B,30,30
39386,2018-01-17,M,B,29,29
39387,2018-01-17,M,B,30,30
39388,2018-01-17,M,B,22,23
39389,2018-01-17,M,B,49,49
39390,2018-01-17,M,B,39,40
39391,2018-01-17,M,B,36,37
39392,2018-01-17,M,B,19,19
39393,2018-01-17,M,B,55,55
39394,2018-01-17,M,B,31,31
39395,2018-01-17,M,B,38,38
39396,2018-01-17,M,B,25,26
39397,2018-01-17,M,B,35,35
39398,2018-01-17,M,B,32,32
39399,2018-01-17,M,B,35,36
39400,2018-01-17,M,B,23,23
39401,2018-01-17,M,W,37,37
39402,2018-01-17,M,B,46,46
39403,2018-01-17,M,B,26,26
39404,2018-01-17,M,W,35,35
39405,2018-01-17,M,B,37,38
39406,2018-01-17,M,A,25,25
39407,2018-01-17,M,B,53,53
39408,2018-01-17,M,W,32,32
39409,2018-01-17,M,W,36,36
39410,2018-01-17,M,B,29,29
39411,2018-01-17,M,W,31,31
39412,2018-01-17,M,B,28,28
39413,2018-01-17,M,W,32,32
39414,2018-01-17,M,B,30,30
39415,2018-01-17,M,B,52,52
39416,2018-01-17,M,B,34,34
39417,2018-01-17,M,B,24,24
39418,2018-01-17,M,B,45,46
39419,2018-01-17,M,B,55,55
39420,2018-01-17,M,B,21,21
39421,2018-01-17,M,W,42,42
39422,2018-01-17,M,W,24,24
39423,2018-01-17,M,W,64,64
39424,2018-01-17,M,B,30,30
39425,2018-01-17,M,B,32,32
39426,2018-01-17,M,B,17,18
39427,2018-01-17,M,B,28,28
39428,2018-01-17,M,B,30,30
39429,2018-01-17,M,W,31,31
39430,2018-01-17,M,B,33,33
39431,2018-01-17,M,B,40,40
39432,2018-01-17,M,W,32,32
39433,2018-01-17,M,W,54,54
39434,2018-01-17,M,B,27,28
39435,2018-01-17,M,B,27,27
39436,2018-01-17,M,W,27,27
39437,2018-01-17,M,W,31,31
39438,2018-01-17,M,W,42,42
39439,2018-01-17,M,B,31,31
39440,2018-01-17,M,,25,25
39441,2018-01-17,M,B,21,21
39442,2018-01-17,M,B,37,39
39443,2018-01-17,M,B,23,24
39444,2018-01-17,M,W,18,20
39445,2018-01-17,M,B,27,28
39446,2018-01-17,M,B,22,23
39447,2018-01-17,M,B,20,21
39448,2018-01-17,M,B,44,45
39449,2018-01-17,M,W,19,19
39450,2018-01-17,M,B,24,25
39451,2018-01-17,M,B,19,20
39452,2018-01-17,M,B,19,19
39453,2018-01-17,M,B,22,23
39454,2018-01-17,M,B,25,26
39455,2018-01-17,M,B,47,48
39456,2018-01-17,M,B,29,30
39457,2018-01-17,M,W,29,30
39458,2018-01-17,M,W,29,30
39459,2018-01-17,M,B,25,26
39460,2018-01-17,M,W,37,38
39461,2018-01-17,M,B,18,19
39462,2018-01-17,M,B,35,36
39463,2018-01-17,M,B,27,28
39464,2018-01-17,M,B,35,36
39465,2018-01-17,M,B,28,28
39466,2018-01-17,M,B,23,24
39467,2018-01-17,M,W,25,26
39468,2018-01-17,M,B,29,30
39469,2018-01-17,M,B,26,27
39470,2018-01-17,M,W,32,32
39471,2018-01-17,M,W,34,34
39472,2018-01-17,M,B,38,39
39473,2018-01-17,M,B,24,24
39474,2018-01-17,M,B,45,45
39475,2018-01-17,M,B,24,24
39476,2018-01-17,M,B,37,38
39477,2018-01-17,M,B,41,42
39478,2018-01-17,M,B,30,30
39479,2018-01-17,M,W,39,40
39480,2018-01-17,M,W,40,41
39481,2018-01-17,M,B,24,25
39482,2018-01-17,M,W,21,22
39483,2018-01-17,M,B,27,27
39484,2018-01-17,M,x,21,21
39485,2018-01-17,M,W,35,35
39486,2018-01-17,M,W,34,34
39487,2018-01-17,M,B,28,28
39488,2018-01-17,M,B,34,34
39489,2018-01-17,M,W,59,59
39490,2018-01-17,M,B,24,24
39491,2018-01-17,M,x,25,25
39492,2018-01-17,M,B,30,30
39493,2018-01-17,M,B,48,48
39494,2018-01-17,M,H,39,39
39495,2018-01-17,M,B,27,27
39496,2018-01-17,M,B,21,21
39497,2018-01-17,M,W,34,34
39498,2018-01-17,M,H,30,30
39499,2018-01-17,M,B,32,32
39500,2018-01-17,M,B,20,20
39501,2018-01-17,M,B,32,32
39502,2018-01-17,M,B,35,36
39503,2018-01-17,M,B,23,24
39504,2018-01-17,M,B,22,23
39505,2018-01-17,M,B,49,50
39506,2018-01-17,M,B,28,28
39507,2018-01-17,M,B,28,28
39508,2018-01-17,M,B,44,44
39509,2018-01-17,M,W,35,36
39510,2018-01-17,M,B,29,29
39511,2018-01-17,M,W,32,32
39512,2018-01-17,M,B,33,33
39513,2018-01-17,M,B,29,29
39514,2018-01-17,M,B,31,31
39515,2018-01-17,M,W,22,23
39516,2018-01-17,M,W,40,40
39517,2018-01-17,M,B,28,28
39518,2018-01-17,M,W,66,66
39519,2018-01-17,M,B,29,29
39520,2018-01-17,M,W,25,26
39521,2018-01-17,M,B,36,36
39522,2018-01-17,M,B,29,29
39523,2018-01-17,M,B,28,28
39524,2018-01-17,M,B,28,28
39525,2018-01-17,M,B,30,30
39526,2018-01-17,M,B,36,36
39527,2018-01-17,M,W,35,35
39528,2018-01-17,M,H,30,30
39529,2018-01-17,M,W,27,27
39530,2018-01-17,M,B,31,31
39531,2018-01-17,M,W,46,46
39532,2018-01-17,M,B,20,20
39533,2018-01-17,M,B,25,25
39534,2018-01-17,M,W,41,41
39535,2018-01-17,M,B,28,28
39536,2018-01-17,M,W,39,39
39537,2018-01-17,M,B,40,40
39538,2018-01-17,M,B,29,29
39539,2018-01-17,M,B,54,54
39540,2018-01-17,M,B,31,31
39541,2018-01-17,M,W,48,49
39542,2018-01-17,M,B,34,35
39543,2018-01-17,M,B,34,35
39544,2018-01-17,M,B,21,22
39545,2018-01-17,M,W,66,67
39546,2018-01-17,M,B,44,45
39547,2018-01-17,M,B,28,29
39548,2018-01-17,M,W,24,24
39549,2018-01-17,M,B,35,35
39550,2018-01-17,M,B,18,19
39551,2018-01-17,M,B,25,25
39552,2018-01-17,M,W,34,34
39553,2018-01-17,M,W,52,52
39554,2018-01-17,M,B,21,21
